Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bruce Zimmermann","STL",10.6587,0,0,5.11848,33,33,0,0,,198,851.477,222.148,122.991,112.607,30.3538,52.6831,2.58805,8.815,124.387,5.65396,2.39468,2.36105,1.37972,0.146084,0.0618726,0.0842115581035614,0.281208,1.38804,0.301926,0.653539,,,4.80341,1.19564,0.106674,999,,,,,,,581,2.9343434343434343,662,3.3434343434343434,,,,,,,,,,,,,,,,,,,"Bruce Zimmermann","20370",669145
"Tanner Gordon","COL",11.1885,0,0,4.96908,33,33,0,0,,198,875.158,222.374,119.401,109.32,35.4826,47.6718,2.66003,8.84664,144.931,6.58778,2.1669,3.04018,1.61285,0.165606,0.0544722,0.1111333891749382,0.271638,1.36387,0.292829,0.683599,,,4.85719,1.18965,0.477643,999,,,,,,,576.5,2.9116161616161618,654,3.303030303030303,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Thomas Harrington","PIT",10.8051,0,0,4.92439,33,33,0,0,,198,839.875,205.719,118.327,108.337,34.3094,52.8805,2.55278,8.72507,143.332,6.51507,2.40366,2.71048,1.55952,0.170658,0.0629623,0.10769587010145187,0.264328,1.30606,0.285383,0.666167,,,4.8734,1.18824,0.571418,999,,,,,,,611.4,3.087878787878788,648,3.272727272727273,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Cameron Weston","BAL",11.0923,0,0,4.92589,33,33,0,0,,198,862.376,205.43,118.363,108.369,28.7636,76.2752,2.62118,9.68344,149.288,6.78584,3.46705,1.95723,1.30743,0.173113,0.0884477,0.08466518670320511,0.264587,1.42276,0.295249,0.676545,,,4.81809,1.18255,0.571418,999,,,,,,,615.5,3.1085858585858586,653,3.297979797979798,,,,,,,,,,,,,,,,,,,"Cameron Weston","sa3020528",687721
"AJ Blubaugh","HOU",11.0537,0,0,4.90253,33,33,0,0,,198,856.568,198.226,117.802,107.856,31.4976,76.6737,2.60352,9.6483,164.556,7.47982,3.48517,2.14618,1.43171,0.192111,0.0895127,0.10259801149368286,0.257354,1.38838,0.29037,0.680658,,,4.84889,1.18051,0.571418,745.760009765625,,,,,,,638.1000000000001,3.2227272727272736,656,3.313131313131313,,,,,,,,,,,,,,,,,,,"AJ Blubaugh","31764",805123
"Ryan Bergert","KCR",10.8227,0,0,4.96302,33,33,0,0,,198,845.819,198.313,119.255,109.186,30.3628,76.1684,2.57085,9.54228,157.119,7.14178,3.4622,2.06279,1.38013,0.18576,0.0900528,0.09570705890655518,0.260901,1.38627,0.293299,0.669156,,,4.84024,1.16992,0.477643,999,,,,,,,637.4000000000001,3.21919191919192,656,3.313131313131313,,,,,,,,,,,,,,,,,,,"Ryan Bergert","29863",686701
"Ryan Yarbrough","NYY",10.0957,0,0,5.15241,33,33,0,0,,198,810.389,203.563,123.806,113.353,31.1699,57.4977,2.46316,8.63219,134.453,6.11151,2.61353,2.33841,1.41681,0.165912,0.0709507,0.09496110677719116,0.27351,1.31849,0.297929,0.631279,,,4.8255,1.16821,0.0149518,999,,,,,,,623.5000000000001,3.1489898989898997,657,3.3181818181818183,,,,,,,,,,,,,,,,,,,"Ryan Yarbrough","16502",642232
"Griff McGarry","WSN",11.4892,0,0,4.72556,33,33,0,0,,198,868.551,175.076,113.549,103.962,25.9597,119.507,2.63994,11.1601,200.122,9.09646,5.43214,1.67456,1.17999,0.230409,0.137594,0.09281550347805023,0.237268,1.48779,0.291356,0.70103,,,4.79793,1.16483,0.950738,999,,,,,,,697.4000000000001,3.5222222222222226,659,3.3282828282828283,,,,,,,,,,,,,,,,,,,"Griff McGarry","sa3017130",676046
"Ryan Helsley","BAL",5.04772,0,0,3.13114,70,0,0,0,,70,301.555,55.5799,26.5991,24.3533,7.26686,30.1719,0.91657,3.50149,85.8643,11.0397,3.87925,2.84583,0.93431,0.284738,0.100055,0.1846838891506195,0.20748,1.22503,0.276469,0.78267,,,3.47458,1.15908,1.57839,85.12999725341797,,,,,,,356.29999999999995,5.089999999999999,329,4.7,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Jhancarlos Lara","ATL",12.0872,0,0,4.70718,33,33,0,0,,198,911.417,190.653,113.108,103.558,23.5769,124.321,2.77023,11.6752,194.901,8.85913,5.65098,1.56772,1.07168,0.213844,0.136405,0.07743909955024719,0.24587,1.59078,0.299988,0.715924,,,4.77498,1.15781,1.04664,999,,,,,,,655.4,3.3101010101010098,660,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Jhancarlos Lara","sa3019367",702910
"Gabriel Hughes","COL",10.4946,0,0,5.17868,33,33,0,0,,198,845.555,216.172,124.437,113.931,27.9358,65.4519,2.57005,9.18677,127.736,5.80616,2.97509,1.95159,1.26981,0.151067,0.077407,0.07366003841161728,0.280409,1.42234,0.305953,0.648155,,,4.80994,1.15674,0.0149518,999,,,,,,,593.2000000000002,2.995959595959597,660,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Carlos Rodriguez","MIL",11.1911,0,0,4.8849,33,33,0,0,,198,865.072,201.986,117.378,107.468,31.894,73.8086,2.62937,9.62453,159.854,7.26608,3.35494,2.16579,1.44973,0.184787,0.0853207,0.09946577996015549,0.258413,1.3929,0.288344,0.685362,,,4.87864,1.15231,0.665613,999,,,,,,,614.3999999999999,3.103030303030302,642,3.242424242424242,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Isaiah Coupet","COL",11.3831,0,0,4.85275,33,33,0,0,,198,875.955,204.994,116.606,106.761,30.3215,77.0922,2.66245,9.82325,158.299,7.19542,3.50419,2.05338,1.37825,0.180716,0.0880092,0.09270696341991425,0.259801,1.42468,0.290917,0.690549,,,4.84386,1.1503,0.665613,999,,,,,,,618.2,3.1222222222222222,655,3.308080808080808,,,,,,,,,,,,,,,,,,,"Isaiah Coupet","sa3023156",694549
"James Hicks","HOU",11.2352,0,0,4.9197,33,33,0,0,,198,872.733,214.181,118.214,108.233,29.4811,66.952,2.65265,9.46214,138.707,6.30487,3.04327,2.07174,1.34005,0.158934,0.0767154,0.08221893012523651,0.268963,1.41986,0.294046,0.679225,,,4.82747,1.14987,0.571418,999,,,,,,,602.1,3.040909090909091,663,3.3484848484848486,,,,,,,,,,,,,,,,,,,"James Hicks","sa3023161",801802
"José Alvarado","PHI",4.96278,0,0,3.16933,70,0,0,0,,70,299.177,56.8815,26.9235,24.6503,6.46929,29.8815,0.909342,3.47215,81.355,10.4599,3.8419,2.72259,0.831765,0.271929,0.099879,0.17205046117305756,0.213983,1.23947,0.283217,0.770076,,,3.44159,1.14946,1.56115,999,,,,,,,359,5.128571428571429,335,4.785714285714286,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Zack Thompson","STL",11.4889,0,0,4.86336,33,33,0,0,,198,885.416,198.029,116.86,106.994,29.2127,94.7198,2.69121,10.4831,180.207,8.19125,4.30545,1.90253,1.32785,0.203528,0.106978,0.09655073285102844,0.253813,1.47853,0.295756,0.698382,,,4.82685,1.14423,0.665613,999,,,,,,,638.7,3.225757575757576,658,3.323232323232323,,,,,,,,,,,,,,,,,,,"Zack Thompson","25918",668868
"Brusdar Graterol","LAD",4.55118,0,0,3.34465,70,0,0,0,,70,286.112,62.9019,28.4128,26.0139,5.62793,19.4071,0.869633,3.01821,61.1945,7.86787,2.49519,3.15321,0.72359,0.213883,0.0678303,0.14605266600847244,0.238548,1.17584,0.290931,0.72412,,,3.39299,1.14155,1.3299,999,,,,,,,336.4,4.805714285714285,328,4.685714285714286,,,,,,,,,,,,,,,,,,,"Brusdar Graterol","20367",660813
"Leandro Lopez","TEX",10.4857,0,0,4.96305,33,33,0,0,,198,819.486,187.34,119.256,109.187,25.8836,87.5904,2.49081,9.69997,148.409,6.74586,3.98138,1.69435,1.17653,0.1811,0.106885,0.07421556115150452,0.259404,1.38854,0.294681,0.652195,,,4.80958,1.14103,0.477643,999,,,,,,,661.2,3.33939393939394,654,3.303030303030303,,,,,,,,,,,,,,,,,,,"Leandro Lopez","sa3016748",699214
"Tomoyuki Sugano","COL",10.8073,0,0,5.01877,33,33,0,0,,198,851.274,213.937,120.595,110.413,31.7711,56.2952,2.58743,8.93241,133.839,6.08359,2.55887,2.37745,1.44414,0.157222,0.0661306,0.09109137952327728,0.272168,1.36481,0.293609,0.662838,,,4.85751,1.14078,0.291337,999,,,,,,,588.1999999999999,2.9707070707070704,647,3.2676767676767677,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Matt Waldron","SDP",11.2355,0,0,4.97547,33,33,0,0,,198,879.62,217.729,119.554,109.46,34.0068,59.366,2.67359,9.26929,152.12,6.91455,2.69845,2.56241,1.54576,0.172938,0.0674905,0.10544787347316742,0.268474,1.39947,0.294022,0.686495,,,4.87127,1.1395,0.384283,999,,,,,,,580.2,2.9303030303030306,648,3.272727272727273,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"Caleb Kilian","SFG",11.4499,0,0,4.89649,33,33,0,0,,198,886.516,216.591,117.657,107.723,29.8129,68.7083,2.69455,9.63462,142.409,6.47314,3.1231,2.07266,1.35513,0.160639,0.0775037,0.08313525468111038,0.268001,1.44091,0.293699,0.688298,,,4.84109,1.13616,0.571418,999,,,,,,,579,2.9242424242424243,647,3.2676767676767677,,,,,,,,,,,,,,,,,,,"Caleb Kilian","26213",668873
"R.J. Gordon","NYM",10.7216,0,0,4.91652,33,33,0,0,,198,832.465,195.108,118.138,108.163,30.3303,71.7061,2.53026,9.28415,149.117,6.77804,3.25937,2.07956,1.37865,0.179127,0.0861371,0.09298989176750183,0.259634,1.34755,0.288059,0.662693,,,4.84741,1.13554,0.571418,999,,,,,,,644.2,3.2535353535353537,655,3.308080808080808,,,,,,,,,,,,,,,,,,,"R.J. Gordon","sa3032485",822161
"Mitch White",,11.3658,0,0,4.95757,33,33,0,0,,198,887.583,212.117,119.124,109.067,29.4647,79.7766,2.69779,10.0084,157.805,7.17297,3.62621,1.97809,1.3393,0.177792,0.0898807,0.0879114493727684,0.265878,1.47421,0.299171,0.689304,,,4.83607,1.13442,0.477643,999,,,,,,,603.3,3.046969696969697,659,3.3282828282828283,,,,,,,,,,,,,,,,,,,"Mitch White","19225",669952
"Chen Zhong-Ao Zhuang","ATH",10.557,0,0,4.96861,33,33,0,0,,198,825.708,204.147,119.39,109.309,32.974,52.1177,2.50972,8.58216,132.635,6.02887,2.36899,2.54491,1.49882,0.160632,0.0631188,0.09751315414905548,0.266857,1.29427,0.285575,0.651474,,,4.88004,1.13238,0.477643,999,,,,,,,611.9000000000002,3.0904040404040414,644,3.2525252525252526,,,,,,,,,,,,,,,,,,,"Chen Zhong-Ao Zhuang","sa3018174",800018
"Daniel Palencia","CHC",4.99768,0,0,3.20087,70,0,0,0,,70,303.548,57.0794,27.1915,24.8957,7.57326,29.2826,0.922628,3.48874,85.9522,11.051,3.7649,2.93527,0.973705,0.283159,0.0964677,0.1866908073425293,0.210799,1.23374,0.279299,0.781032,,,3.49031,1.13101,1.5469,110.93000030517578,,,,,,,347.40000000000003,4.9628571428571435,322,4.6,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Tanner McDougal","CHW",11.3483,0,0,4.82413,33,33,0,0,,198,869.785,195.13,115.918,106.131,26.4458,94.9581,2.64369,10.361,162.447,7.38397,4.31628,1.71073,1.20208,0.186767,0.109174,0.07759307324886322,0.25525,1.46509,0.293072,0.688246,,,4.82634,1.12946,0.760229,999,,,,,,,647.4000000000001,3.26969696969697,661,3.3383838383838382,,,,,,,,,,,,,,,,,,,"Tanner McDougal","sa3017471",701780
"C.J. Culpepper","MIN",10.5016,0,0,5.04244,33,33,0,0,,198,829.96,200.518,121.164,110.934,25.1764,78.9094,2.52265,9.50082,131.652,5.98419,3.58679,1.6684,1.14438,0.158625,0.0950762,0.0635485053062439,0.270403,1.41125,0.299872,0.648142,,,4.79786,1.1265,0.291337,999,,,,,,,632.1,3.1924242424242424,662,3.3434343434343434,,,,,,,,,,,,,,,,,,,"C.J. Culpepper","sa3020563",690217
"Edgardo Henriquez","LAD",5.26795,0,0,3.15995,70,0,0,0,,70,316.868,59.0044,26.8438,24.5774,7.73843,31.047,0.963114,3.65764,89.1776,11.4657,3.99176,2.87234,0.994941,0.281435,0.0979809,0.18345379829406738,0.209114,1.28645,0.276744,0.797898,,,3.51168,1.12397,1.56538,999,,,,,,,339.20000000000005,4.845714285714286,319,4.557142857142857,,,,,,,,,,,,,,,,,,,"Edgardo Henriquez","26944",683618
"David Sandlin","CHW",11.0882,0,0,4.85905,33,33,0,0,,198,854.018,198.387,116.757,106.899,31.5063,72.9164,2.59577,9.50322,156.697,7.1226,3.31438,2.149,1.43211,0.183482,0.0853803,0.09810197353363037,0.257112,1.37022,0.286051,0.680238,,,4.86971,1.12255,0.665613,999,,,,,,,621.8,3.1404040404040403,639,3.227272727272727,,,,,,,,,,,,,,,,,,,"David Sandlin","sa3020606",689818
"Tanner Scott","LAD",4.72479,0,0,3.20792,70,0,0,0,,70,287.456,54.6745,27.2514,24.9505,6.79146,27.8575,0.873717,3.30799,79.2364,10.1875,3.58168,2.84435,0.873188,0.275647,0.0969106,0.17873649299144745,0.21333,1.17903,0.281231,0.757021,,,3.46817,1.12123,1.54371,722.2899780273438,,,,,,,353.9,5.055714285714285,324,4.628571428571429,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Dasan Hill","MIN",11.0426,0,0,4.87723,33,33,0,0,,198,852.677,187.831,117.194,107.299,28.5296,94.2063,2.5917,10.194,171.401,7.79094,4.2821,1.81942,1.2968,0.201015,0.110483,0.09053178876638412,0.251018,1.42443,0.290513,0.680902,,,4.85879,1.12099,0.665613,999,,,,,,,649.7,3.2813131313131314,643,3.2474747474747474,,,,,,,,,,,,,,,,,,,"Dasan Hill","sa3067070",815598
"Austin Peterson","CLE",9.93581,0,0,5.14555,33,33,0,0,,198,796.781,203.067,123.641,113.202,31.1625,49.9849,2.4218,8.27138,118.464,5.38473,2.27204,2.37,1.41648,0.148678,0.0627336,0.08594486862421036,0.274963,1.27804,0.291908,0.617935,,,4.86722,1.12025,0.0149518,999,,,,,,,618.1000000000001,3.1217171717171723,649,3.2777777777777777,,,,,,,,,,,,,,,,,,,"Austin Peterson","sa3020868",804926
"Blake Wehunt","BOS",11.0066,0,0,4.89946,33,33,0,0,,198,852.55,197.375,117.728,107.788,28.1721,82.4438,2.59131,9.80513,152.431,6.92868,3.74745,1.84891,1.28055,0.178794,0.0967027,0.08209162950515747,0.259602,1.41323,0.291882,0.674318,,,4.84282,1.11959,0.571418,999,,,,,,,636.6000000000001,3.2151515151515158,654,3.303030303030303,,,,,,,,,,,,,,,,,,,"Blake Wehunt","sa3023220",687762
"Dane Dunning","SEA",10.7758,0,0,5.1499,33,33,0,0,,198,864.678,216.895,123.746,113.298,30.1253,68.8132,2.62817,9.45655,144.326,6.56029,3.12787,2.09736,1.36933,0.166914,0.0795825,0.08733102679252625,0.275804,1.44297,0.305201,0.665054,,,4.84112,1.11549,0.0149518,999,,,,,,,586,2.95959595959596,654,3.303030303030303,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Felipe De La Cruz","NYM",11.1992,0,0,4.94562,33,33,0,0,,198,873.105,202.714,118.837,108.804,28.6419,86.7808,2.65378,10.119,163.266,7.42116,3.94458,1.88136,1.3019,0.186994,0.0993933,0.08760091662406921,0.26116,1.46209,0.297916,0.684283,,,4.8347,1.11548,0.477643,999,,,,,,,615.7,3.1095959595959597,648,3.272727272727273,,,,,,,,,,,,,,,,,,,"Felipe De La Cruz","sa3016065",700370
"Garrett Cleavinger","TBR",4.71514,0,0,3.25285,70,0,0,0,,70,289.96,54.6745,27.633,25.3,7.36296,28.3216,0.881328,3.34411,83.5571,10.7431,3.64135,2.95029,0.946667,0.288167,0.0976743,0.1904931664466858,0.211675,1.18566,0.282669,0.761654,,,3.4723,1.11545,1.36734,581.8200073242188,,,,,,,363.9,5.198571428571428,334,4.771428571428571,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Javier Sanoja","MIA",0.926859,0,0,7.86333,70,0,0,0,,70,415.385,128.687,66.7992,61.1593,22.0604,30.4721,1.26255,4.45762,24.6303,3.16675,3.91784,0.808289,2.83634,0.0592952,0.0733588,-0.01406366378068924,0.338245,2.2737,0.319467,0.720018,,,8.02534,1.11529,1.20539,999,,,,,,,-140,-2,12,0.17142857142857143,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Yoniel Curet","PHI",11.1228,0,0,4.84855,33,33,0,0,,198,855.424,187.026,116.505,106.668,27.7657,97.282,2.60004,10.3182,172.837,7.85625,4.42191,1.77667,1.26208,0.202049,0.113724,0.08832528442144394,0.250094,1.4359,0.291035,0.683695,,,4.84261,1.11319,0.665613,999,,,,,,,659.6000000000001,3.331313131313132,651,3.287878787878788,,,,,,,,,,,,,,,,,,,"Yoniel Curet","sa3015446",692414
"Yonny Chirinos",,11.1922,0,0,4.91203,33,33,0,0,,198,868.454,211.816,118.03,108.065,29.3434,67.6718,2.63965,9.45031,136.784,6.21745,3.07599,2.02128,1.33379,0.157503,0.0779221,0.07958067953586578,0.267671,1.41156,0.291861,0.677237,,,4.84858,1.10581,0.571418,999,,,,,,,600.3,3.0318181818181817,656,3.313131313131313,,,,,,,,,,,,,,,,,,,"Yonny Chirinos","16401",630023
"Hogan Harris","ATH",11.427,0,0,4.88977,33,33,0,0,,198,883.908,198.301,117.495,107.575,29.2993,94.3633,2.68662,10.4588,177.541,8.07006,4.28924,1.88147,1.33179,0.20086,0.106757,0.0941026583313942,0.254531,1.4781,0.295332,0.696096,,,4.85369,1.10205,0.665613,727.4199829101562,,,,,,,637.7,3.220707070707071,657,3.3181818181818183,,,,,,,,,,,,,,,,,,,"Hogan Harris","21520",663687
"Keyner Martinez","SFG",10.4089,0,0,5.06446,33,33,0,0,,198,825.197,196.357,121.693,111.418,28.0491,77.2803,2.50817,9.40752,142.9,6.49545,3.51274,1.84911,1.27496,0.173171,0.0936507,0.07951997220516205,0.265883,1.38201,0.296546,0.648315,,,4.84676,1.10129,0.198802,999,,,,,,,639.2000000000002,3.228282828282829,654,3.303030303030303,,,,,,,,,,,,,,,,,,,"Keyner Martinez","sa3023631",815212
"Brody McCullough","CHC",10.1328,0,0,5.02542,33,33,0,0,,198,798.894,184.476,120.755,110.559,29.2034,76.256,2.42822,9.1551,146.954,6.67973,3.46618,1.92711,1.32743,0.183947,0.0954521,0.08849478513002396,0.258557,1.31683,0.288973,0.636702,,,4.86226,1.09952,0.291337,999,,,,,,,669.1,3.3792929292929292,652,3.292929292929293,,,,,,,,,,,,,,,,,,,"Brody McCullough","sa3020599",805664
"Alex Clemmey","WSN",11.1812,0,0,4.83406,33,33,0,0,,198,858.168,188.732,116.156,106.349,25.3256,100.901,2.60839,10.4604,162.554,7.38883,4.5864,1.61103,1.15116,0.18942,0.117577,0.07184300571680069,0.252718,1.46279,0.292357,0.682502,,,4.84326,1.09644,0.760229,999,,,,,,,659.3000000000001,3.32979797979798,658,3.323232323232323,,,,,,,,,,,,,,,,,,,"Alex Clemmey","sa3023421",806046
"Jacob Miller","MIA",10.8894,0,0,4.97955,33,33,0,0,,198,853.014,210.535,119.652,109.55,26.4812,69.901,2.59272,9.39545,122.725,5.57843,3.17732,1.7557,1.20369,0.143873,0.081946,0.061926864087581635,0.272109,1.41634,0.294717,0.660676,,,4.83561,1.09629,0.384283,999,,,,,,,605.8000000000001,3.05959595959596,661,3.3383838383838382,,,,,,,,,,,,,,,,,,,"Jacob Miller","sa3020111",702571
"Frankie Montas",,11.9063,0,0,4.786,33,33,0,0,,198,907.7,208.156,115.002,105.292,30.0617,85.8913,2.75894,10.3772,168.216,7.64616,3.90415,1.95847,1.36644,0.185321,0.0946252,0.09069547802209854,0.25653,1.48509,0.290456,0.710609,,,4.86835,1.09571,0.85527,999,,,,,,,603.4000000000001,3.047474747474748,648,3.272727272727273,,,,,,,,,,,,,,,,,,,"Frankie Montas","14309",593423
"Ryan Walker","SFG",4.64226,0,0,3.33159,70,0,0,0,,70,290.922,59.399,28.3019,25.9124,7.05618,23.8764,0.88425,3.20554,75.3615,9.68933,3.06982,3.15631,0.907223,0.259044,0.0820717,0.17697233706712723,0.225133,1.18965,0.288514,0.74899,,,3.45304,1.09543,1.33522,158.07000732421875,,,,,,,347.5,4.964285714285714,328,4.685714285714286,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Matt Brash","SEA",4.88039,0,0,3.32408,70,0,0,0,,70,305.292,61.5771,28.2381,25.8539,6.64852,27.8886,0.927929,3.45728,79.0416,10.1625,3.58568,2.83419,0.854809,0.258905,0.0913505,0.1675543189048767,0.224778,1.27808,0.291776,0.763839,,,3.45492,1.09398,1.33829,734.7000122070312,,,,,,,335.7,4.795714285714285,324,4.628571428571429,,,,,,,,,,,,,,,,,,,"Matt Brash","25756",666374
"Dallas Keuchel",,10.6151,0,0,5.18963,33,33,0,0,,198,856.593,221.835,124.7,114.172,25.0625,68.6956,2.6036,9.38546,115.052,5.22964,3.12253,1.67481,1.13921,0.134314,0.0801964,0.05411740392446518,0.284948,1.46733,0.30823,0.649187,,,4.80156,1.09392,-0.076368,999,,,,,,,576.5,2.9116161616161618,661,3.3383838383838382,,,,,,,,,,,,,,,,,,,"Dallas Keuchel","9434",572971
"Jostin Florentino","CHC",10.7361,0,0,4.94823,33,33,0,0,,198,837.313,198.967,118.9,108.861,30.9554,68.5971,2.545,9.22196,145.837,6.62896,3.11805,2.12599,1.40706,0.174173,0.0819253,0.09224729239940643,0.261973,1.35133,0.288332,0.66301,,,4.87354,1.09321,0.477643,999,,,,,,,624.5000000000001,3.1540404040404044,645,3.257575757575758,,,,,,,,,,,,,,,,,,,"Jostin Florentino","sa3021510",808062
"Will Sanders","CHC",10.9983,0,0,5.04516,33,33,0,0,,198,869.549,214.231,121.229,110.994,30.9139,68.2136,2.64298,9.47727,145.273,6.60334,3.10062,2.12968,1.40518,0.167068,0.0784471,0.08862049132585526,0.270542,1.42649,0.297752,0.674077,,,4.87456,1.09235,0.291337,999,,,,,,,586.5000000000001,2.962121212121213,646,3.2626262626262625,,,,,,,,,,,,,,,,,,,"Will Sanders","sa3023508",691739
"Matt Sauer",,11.3961,0,0,4.93507,33,33,0,0,,198,887.139,213.919,118.584,108.572,32.0513,70.2276,2.69644,9.68989,155.235,7.05615,3.19216,2.21046,1.45688,0.174984,0.0791619,0.0958222821354866,0.265007,1.43509,0.293366,0.691937,,,4.88235,1.09214,0.477643,999,,,,,,,585.1999999999999,2.9555555555555553,644,3.2525252525252526,,,,,,,,,,,,,,,,,,,"Matt Sauer","22284",669422
"Gary Gill Hill","TBR",10.341,0,0,5.12073,33,33,0,0,,198,826.365,216.702,123.045,112.656,27.5625,50.1986,2.51172,8.52435,97.6792,4.43997,2.28176,1.94585,1.25284,0.118203,0.0607463,0.057457152754068375,0.282296,1.34798,0.294427,0.630082,,,4.84788,1.09167,0.106674,999,,,,,,,575.6000000000001,2.907070707070708,645,3.257575757575758,,,,,,,,,,,,,,,,,,,"Gary Gill Hill","sa3020972",804541
