Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Dub Gleed","TOR",0.25,1,0.8939,0.1959,0.1346,0.0421,0.0019,0.0173,0.0972,0.0896,0.082,0,0.2544,0.013,0.0072,0.0039,,0.0094,0.003,0.219152,0.082,0.2544,0.322327,0.292039,0.32856,0.276907,0.620599,0.109408,3.63746,0.283762,0,-0.000864296,0.0888088,-0.0293489,75.8983,-0.000864296,0,-0.029270950006321073,0.004000000189989805,0.000937812,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dub Gleed","sa3032302",801957
"Marcos Castañon","SDP",0.29,1.17928,1.0762,0.2343,0.1565,0.0484,0.0023,0.0271,0.1139,0.1137,0.0782,0.0012,0.3074,0.0118,0.0084,0.0046,,0.0062,0.002,0.21771,0.0663119,0.260669,0.254392,0.276094,0.342501,0.272128,0.618595,0.124791,3.19781,0.27623,0,-0.00119843,0.100154,-0.0391862,75.7401,-0.00119843,0,-0.03510617034044117,0.004999999888241291,0.00093663,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Marcos Castanon","sa3016818",676203
"Wyatt Young","NYM",0.34,1.38636,1.219,0.2546,0.1977,0.0438,0.0028,0.0104,0.1236,0.0996,0.1409,0,0.3605,0.0111,0.0099,0.0055,,0.0203,0.0065,0.20886,0.101633,0.260033,0.390846,0.294446,0.275062,0.26096,0.569507,0.0662018,3.88534,0.284615,0,-0.000910468,0.105172,-0.0586378,67.6523,-0.000910468,0,-0.054061859380453825,0.017000000923871994,0.000930361,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wyatt Young","sa3017081",696281
"Armando Alvarez",,0.35,1.43563,1.2996,0.2928,0.1867,0.062,0.0033,0.0408,0.1526,0.1542,0.1088,0.0014,0.3739,0.0115,0.0103,0.0055,,0.0122,0.0039,0.2253,0.0757858,0.260444,0.290987,0.288841,0.372268,0.289257,0.661109,0.146968,3.59488,0.281501,-0.001,-0.00117459,0.141892,-0.0277384,80.9829,-0.00217459,-0.012,-0.03435243992134929,-0.006000000052154064,0.000929645,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Armando Alvarez","19292",669137
"Tanner Murray","CHW",12.7,50.8715,47.0848,10.6004,7.162,2.3039,0.0821,1.0524,4.5298,4.8773,2.7471,0.1017,12.4351,0.5087,0.3555,0.1754,,0.3969,0.1366,0.225134,0.0540007,0.244441,0.220915,0.273319,0.344606,0.270287,0.617925,0.119472,3.3607,0.281214,-0.002,-0.0446636,4.24442,-1.76644,70.4772,-0.0466636,-0.011,-1.8167905397713184,0.07400000095367432,0.000928808,999,,,,,,,41.8,3.215384615,41.8,3.215384615,,,,,,,,,,,,,,,,,,,"Tanner Murray","28848",695020
"Braiden Ward","BOS",0.25,1,0.8788,0.2098,0.1518,0.039,0.0083,0.0107,0.1084,0.0856,0.0741,0,0.2379,0.036,0.0072,0.0039,,0.0698,0.0175,0.238735,0.0741,0.2379,0.311475,0.321153,0.33853,0.296122,0.659682,0.0997952,7.35933,0.312363,0,0.00506447,0.10441,-0.0137481,84.335,0.00506447,0,-0.013398549519479275,-0.012000000104308128,0.000924757,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Braiden Ward","sa3017332",685274
"J.J. D'Orazio","LAA",0.26,1.04734,0.963,0.2064,0.1462,0.0405,0.0028,0.0169,0.0917,0.0892,0.0643,0,0.2565,0.0084,0.0075,0.0041,,0.0059,0.0019,0.21433,0.0613939,0.244907,0.250682,0.267542,0.314849,0.257965,0.582392,0.100519,3.43603,0.27184,0,-0.00104319,0.0769054,-0.0468453,61.068,-0.00104319,0,-0.0491011479170993,0.02199999988079071,0.000917337,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"J.J. D'Orazio","sa3008876",683490
"Sam Praytor","MIA",0.25,1,0.8975,0.1802,0.1222,0.0374,0.0036,0.017,0.0907,0.0849,0.0804,0,0.2574,0.011,0.0072,0.0039,,0.0146,0.0046,0.20078,0.0804,0.2574,0.312354,0.272663,0.307298,0.259545,0.579961,0.106518,4.2903,0.258924,0,-0.000373897,0.0747125,-0.0434452,62.0407,-0.000373897,0,-0.045363561337580904,0.020999999716877937,0.000913521,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sam Praytor","sa3017151",671217
"Sergio Alcántara","PHI",0.34,1.36436,1.1805,0.2495,0.1777,0.0509,0.0048,0.0161,0.1323,0.1086,0.1603,0,0.3448,0.0082,0.0098,0.0055,,0.0145,0.0045,0.211351,0.117491,0.252718,0.464907,0.307624,0.303515,0.277968,0.61114,0.0921643,4.1196,0.281408,0,-0.00122833,0.122343,-0.0388673,74.3916,-0.00122833,0,-0.04263852792792022,0.006000000052154064,0.000898743,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sergio Alcantara","16417",642727
"Wyatt Hendrie","PIT",0.25,1,0.8915,0.178,0.1236,0.0343,0.0029,0.0171,0.0925,0.0849,0.0844,0,0.2839,0.013,0.0072,0.0039,,0.013,0.004,0.199663,0.0844,0.2839,0.297288,0.276478,0.302075,0.260207,0.578553,0.102412,4.20667,0.269199,0,-0.000497039,0.0752501,-0.0429076,61.9518,-0.000497039,0,-0.0455920024542138,0.020999999716877937,0.000890148,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wyatt Hendrie","sa3017163",689134
"Payton Green","MIA",0.25,1,0.9086,0.2001,0.1371,0.0445,0.0038,0.0147,0.0933,0.087,0.0703,0,0.2632,0.01,0.0072,0.0039,,0.0234,0.0075,0.220229,0.0703,0.2632,0.267097,0.281498,0.326106,0.269545,0.607604,0.105877,5.01067,0.290641,0,0.000173416,0.0828314,-0.0353263,68.8909,0.000173416,0,-0.03669730931869708,0.012000000104308128,0.000879374,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Payton Green","sa3025195",700243
"Jud Fabian","BAL",0.39,1.56629,1.3658,0.2547,0.1596,0.0458,0.0035,0.0458,0.1602,0.1511,0.1706,0.0031,0.5422,0.0125,0.0112,0.0062,,0.0198,0.0063,0.186484,0.10892,0.346168,0.314644,0.280623,0.325743,0.270958,0.606366,0.139259,4.12667,0.264766,0,-0.000861888,0.131536,-0.0535338,72.6412,-0.000861888,0,-0.0513678984134458,0.006000000052154064,0.000876885,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jud Fabian","sa3019942",682983
"Chad Stevens","COL",0.27,1.08333,0.9808,0.242,0.1634,0.0501,0.0072,0.0214,0.1149,0.107,0.077,0.0011,0.2932,0.013,0.0078,0.0047,,0.022,0.0067,0.246737,0.0710769,0.270646,0.262619,0.307806,0.378059,0.3005,0.685865,0.131321,5.38871,0.3273,0,-0.00000936834,0.116961,-0.0110433,77.7842,-0.00000936834,-0.004,-0.02853395340662246,0.0009999996982514858,0.000873003,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chad Stevens","29614",677060
"Jansel Luis","ARI",0.25,1,0.9331,0.2307,0.1646,0.0482,0.0068,0.0111,0.0969,0.0917,0.0478,0,0.2102,0.008,0.0072,0.0039,,0.0226,0.0073,0.24724,0.0478,0.2102,0.227402,0.287622,0.349159,0.278895,0.63678,0.101918,5.29038,0.305424,0,0.0000755147,0.0904229,-0.0277349,75.6529,0.0000755147,0,-0.028780872700735927,0.004000000189989805,0.000870825,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jansel Luis","sa3018508",800306
"Derek Berg","PIT",0.25,1,0.8945,0.1784,0.1224,0.0344,0.0036,0.018,0.092,0.0859,0.0834,0,0.3324,0.011,0.0072,0.0039,,0.0098,0.0031,0.199441,0.0834,0.3324,0.250903,0.273868,0.306316,0.26008,0.580184,0.106875,4.17842,0.290949,0,-0.000740747,0.0751466,-0.0430111,61.8645,-0.000740747,0,-0.04593922081403434,0.020999999716877937,0.000854623,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Derek Berg","sa3025263",815074
"Jake Gelof","LAD",0.25,1,0.8892,0.1739,0.1015,0.0377,0.0014,0.0333,0.1089,0.1086,0.0937,0,0.3117,0.006,0.0072,0.0039,,0.0143,0.0046,0.195569,0.0937,0.3117,0.30061,0.274671,0.353464,0.277032,0.628135,0.157895,4.15998,0.254987,0,-0.000352037,0.0889104,-0.0292473,75.8701,-0.000352037,0,-0.028950918815098703,0.004000000189989805,0.000853427,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Gelof","sa3022600",695372
"Keiner Delgado","PIT",0.25,1,0.8735,0.1873,0.1311,0.0375,0.0021,0.0166,0.0995,0.0869,0.1034,0.002,0.2454,0.012,0.0072,0.0039,,0.0187,0.0056,0.214425,0.1034,0.2454,0.421353,0.303885,0.319176,0.280217,0.623061,0.104751,4.20967,0.275901,0,-0.000167406,0.0914959,-0.0266618,75.659,-0.000167406,0,-0.029016546075581573,0.004000000189989805,0.000846712,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Keiner Delgado","sa3018397",700731
"Ronald Rosario","BOS",0.25,1,0.9178,0.1974,0.1379,0.0389,0.0022,0.0184,0.0917,0.0904,0.0631,0,0.2422,0.008,0.0072,0.0039,,0.007,0.0022,0.21508,0.0631,0.2422,0.260529,0.269551,0.322401,0.26179,0.591953,0.107322,3.40677,0.269416,0,-0.000880688,0.076535,-0.0416227,60.6847,-0.000880688,0,-0.04721830738708377,0.020999999716877937,0.000840886,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ronald Rosario","sa3015525",691385
"Chris Sargent","SDP",0.25,1,0.9126,0.1774,0.1188,0.0328,0.0029,0.023,0.091,0.0907,0.0653,0,0.2992,0.011,0.0072,0.0039,,0.0104,0.0032,0.19439,0.0653,0.2992,0.218249,0.254693,0.312404,0.251428,0.567097,0.118014,4.07765,0.258367,0,-0.000518442,0.0681223,-0.0500354,61.56,-0.000518442,0,-0.046077833452727646,0.020999999716877937,0.000840442,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chris Sargent","sa3069171",690053
"René Pinto","PHI",0.37,1.4577,1.3485,0.2752,0.1645,0.061,0.002,0.0477,0.147,0.1569,0.079,0,0.4999,0.0131,0.0106,0.0065,,0.0101,0.0028,0.204079,0.0541951,0.342939,0.158032,0.253101,0.358398,0.265963,0.611499,0.15432,3.62905,0.280345,-0.002,-0.000820638,0.116504,-0.0557344,66.1676,-0.00282064,-0.011,-0.06127188471145928,0.019999999552965164,0.00083468,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rene Pinto","19859",650907
"Gabriel Cancel",,0.25,1,0.8949,0.1857,0.119,0.039,0.0031,0.0245,0.1004,0.0967,0.084,0,0.3051,0.01,0.0072,0.0039,,0.0138,0.0042,0.207509,0.084,0.3051,0.27532,0.280795,0.340038,0.27504,0.620833,0.132529,4.29167,0.281572,0,-0.000366129,0.087293,-0.0308647,74.6122,-0.000366129,0,-0.030288622132502496,0.004000000189989805,0.000833691,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Gabriel Cancel","sa875231",663708
"Gavin Logan","ARI",0.25,1,0.8784,0.1632,0.1061,0.0348,0.0036,0.0187,0.0931,0.0839,0.0985,0.001,0.337,0.012,0.0072,0.0039,,0.0079,0.0025,0.185792,0.0985,0.337,0.292285,0.274772,0.297473,0.258347,0.572244,0.11168,4.01674,0.272693,0,-0.000867114,0.0737401,-0.0444176,61.5771,-0.000867114,0,-0.046406214067246765,0.020999999716877937,0.000806844,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Gavin Logan","sa3020191",678099
"Mark Kolozsvary","PHI",0.25,1,0.8966,0.1699,0.1063,0.0364,0.0022,0.025,0.0958,0.0934,0.0773,0,0.3215,0.015,0.0072,0.0039,,0.0097,0.003,0.189494,0.0773,0.3215,0.240435,0.263227,0.318648,0.259087,0.581875,0.129155,4.07217,0.260004,0,-0.000599644,0.074341,-0.0438167,61.4578,-0.000599644,0,-0.04628014122135937,0.020999999716877937,0.000799281,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mark Kolozsvary","21304",656627
"Kane Kepley","CHC",0.25,1,0.8481,0.1663,0.1237,0.0259,0.0033,0.0134,0.099,0.0773,0.1228,0,0.2484,0.018,0.0072,0.0039,,0.0316,0.0095,0.196085,0.1228,0.2484,0.494364,0.308302,0.281806,0.27309,0.590109,0.085721,4.99194,0.257624,0,0.000683443,0.0857097,-0.032448,74.4527,0.000683443,0,-0.029595353815238923,0.004000000189989805,0.000787493,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kane Kepley","sa3035293",823807
"Pablo Reyes","SDP",0.36,1.48209,1.317,0.3037,0.2136,0.0542,0.0054,0.0305,0.1539,0.1409,0.1369,0,0.3069,0.0119,0.0106,0.0057,,0.032,0.0105,0.2306,0.0923696,0.207073,0.446074,0.306489,0.349431,0.291447,0.655919,0.118831,4.54495,0.275904,-0.001,-0.000292378,0.149119,-0.0260008,88.9747,-0.00129238,-0.003,-0.02065927954390645,-0.02099999925121665,0.000786051,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Pablo Reyes","16357",622569
"Aaron Antonini","DET",0.25,1,0.8995,0.1725,0.1158,0.0311,0.0039,0.0217,0.0923,0.0887,0.0734,0,0.2928,0.016,0.0072,0.0039,,0.0135,0.0043,0.191773,0.0734,0.2928,0.250683,0.262925,0.307393,0.254814,0.570318,0.11562,4.5777,0.254644,0,-0.000415588,0.0708715,-0.0472862,59.8249,-0.000415588,0,-0.04776666150428355,0.020999999716877937,0.000784782,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Aaron Antonini","sa3010906",689577
"Brewer Hicklen","ATL",0.34,1.39099,1.2329,0.2563,0.163,0.0479,0.0062,0.0392,0.1527,0.1421,0.1178,0.0028,0.4509,0.025,0.0099,0.0053,,0.0568,0.0126,0.207884,0.0846878,0.324157,0.261255,0.288034,0.352178,0.282808,0.640212,0.144294,6.24146,0.288428,-0.001,0.00419977,0.130197,-0.0341592,78.847,0.00319977,-0.013,-0.031673271441832185,-0.007000000216066837,0.000781258,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Jonah Advincula","CLE",0.25,1,0.8629,0.189,0.134,0.0343,0.0038,0.0168,0.1042,0.087,0.114,0,0.2236,0.012,0.0072,0.0039,,0.044,0.0128,0.219029,0.114,0.2236,0.509839,0.316233,0.325878,0.290061,0.642111,0.106849,5.5712,0.273464,0,0.00184174,0.0994889,-0.0186688,85.5407,0.00184174,0,-0.015200185938738286,-0.012000000104308128,0.000740427,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jonah Advincula","sa3023056",809945
"Manuel Palencia","NYY",0.25,1,0.923,0.2008,0.1488,0.0384,0.0023,0.0113,0.0891,0.0831,0.0579,0,0.2183,0.008,0.0072,0.0039,,0.0075,0.0024,0.217551,0.0579,0.2183,0.265231,0.267744,0.300867,0.252844,0.568611,0.0833153,3.52004,0.270482,0,-0.000900221,0.0692721,-0.0488856,59.8469,-0.000900221,0,-0.048225355392787606,0.020999999716877937,0.000737852,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Manuel Palencia","sa3015659",692633
"Cayden Wallace","WSN",0.25,1.03011,0.9404,0.2097,0.1399,0.044,0.0041,0.0217,0.0997,0.098,0.068,0.001,0.2476,0.0103,0.0074,0.0041,,0.0158,0.0049,0.22299,0.0660124,0.240363,0.274637,0.280674,0.347724,0.27608,0.628399,0.124734,4.60793,0.277082,0,-0.000280519,0.0907916,-0.0309237,74.7292,-0.000280519,0,-0.031133397162193432,0.004000000189989805,0.000732689,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cayden Wallace","sa3019996",691024
"Turner Hill","SFG",0.25,1,0.8859,0.2137,0.1549,0.0419,0.0083,0.0086,0.099,0.0838,0.09,0.002,0.1518,0.013,0.0072,0.0039,,0.0258,0.0081,0.241224,0.09,0.1518,0.592885,0.31794,0.336381,0.291775,0.654321,0.0951575,5.49803,0.279924,0,0.000153541,0.10088,-0.0172773,87.8538,0.000153541,0,-0.014242172430385835,-0.012000000104308128,0.000721315,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Turner Hill","sa3020943",806367
"Termarr Johnson","PIT",0.25,1,0.8795,0.193,0.1393,0.0365,0.0028,0.0144,0.0982,0.0852,0.1004,0.002,0.2275,0.009,0.0072,0.0039,,0.0212,0.0069,0.219443,0.1004,0.2275,0.441319,0.303584,0.31643,0.278576,0.620014,0.0969869,4.51927,0.276985,0,-0.000214303,0.0901641,-0.0279936,74.5353,-0.000214303,0,-0.03039525609347038,0.004000000189989805,0.000705653,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Termarr Johnson","sa3020214",702261
"Jonah Cox","SFG",0.25,1,0.9067,0.2179,0.1554,0.0381,0.0094,0.015,0.103,0.0919,0.0722,0.001,0.2459,0.01,0.0072,0.0039,,0.0529,0.0149,0.240322,0.0722,0.2459,0.293615,0.301275,0.352708,0.288148,0.653983,0.112386,6.71657,0.31072,0,0.00291624,0.0979353,-0.0202224,85.369,0.00291624,0,-0.014424565248191357,-0.012000000104308128,0.000702654,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jonah Cox","sa3022541",813841
