Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Sanabria",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.193915,0.0697311,0.306051,0.227841,0.250855,0.274122,0.235378,0.524976,0.0802064,3.61701,0.274102,,-0.00164672,0.0550912,-0.0630665,50.5652,-0.00164672,0.00784248,-0.060237161349505186,0.007842478342354298,-0.00195774,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Sanabria","sa3015595",692027
"Jack Costello","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.206809,0.0423486,0.240647,0.175978,0.257604,0.324587,0.256926,0.582191,0.117778,2.87844,0.25075,,-0.00063675,0.072586,-0.0455717,65.3262,-0.00063675,-0.0106943,-0.04173237946815789,-0.010694287717342377,-0.00196101,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jack Costello","sa3025242",694320
"Angel Tejada",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216841,0.0342208,0.259787,0.131727,0.252736,0.332005,0.2554,0.584741,0.115164,5.20512,0.275288,,-0.00233797,0.0713476,-0.0468101,61.924,-0.00233797,-0.00641657,-0.047215023543685675,-0.006416573189198971,-0.00196475,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Angel Tejada","sa3015744",698941
"Nazzan Zanetello","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.172142,0.0918513,0.397892,0.230845,0.257812,0.277,0.243088,0.534812,0.104858,4.11282,0.281196,,0.0000475224,0.0613509,-0.0568068,47.8018,0.0000475224,0.00784248,-0.061474160524085164,0.007842478342354298,-0.00196476,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nazzan Zanetello","sa3022893",805801
"J.D. Gonzalez","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.185462,0.0638086,0.334886,0.190538,0.241397,0.276668,0.231612,0.518065,0.0912058,2.60561,0.26849,,-0.000961833,0.0520336,-0.0661241,43.2103,-0.000961833,0.014259,-0.06789507705252618,0.01425904966890812,-0.00196521,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"J.D. Gonzalez","sa3023546",806083
"Simon Juan","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200606,0.0399684,0.345407,0.115714,0.235152,0.319639,0.241681,0.55479,0.119033,4.63417,0.286237,,-0.000662128,0.060209,-0.0579487,54.4457,-0.000662128,0.00213886,-0.05465344584081322,0.002138857962563634,-0.00197001,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Simon Juan","sa3018412",703159
"Yhoswar Garcia",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205198,0.0471202,0.248373,0.189715,0.245701,0.284313,0.234709,0.530014,0.0791146,6.80011,0.266121,,0.00792635,0.0545483,-0.0636094,47.1231,0.00792635,0.00213886,-0.054743687622249126,0.002138857962563634,-0.00197924,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yhoswar Garcia","sa3015117",694070
"Carl Calixte","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.191115,0.0778315,0.345998,0.224948,0.260256,0.296339,0.249138,0.556595,0.105224,4.88055,0.285023,,-0.000662228,0.0662627,-0.051895,54.3688,-0.000662228,0.00213886,-0.05474460287950933,0.002138857962563634,-0.00197933,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Carl Calixte","sa3067444",821156
"Jheremy Vargas","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200411,0.0764833,0.250685,0.305097,0.266619,0.280055,0.246638,0.546673,0.0796431,3.91916,0.260724,,-0.00180145,0.0642336,-0.0539241,55.295,-0.00180145,0.00213886,-0.05478617118205875,0.002138857962563634,-0.00198359,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jheremy Vargas","sa3015353",691621
"Willy Montero","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213614,0.0419024,0.276534,0.151527,0.247138,0.310044,0.244096,0.557183,0.0964305,3.25553,0.282373,,-0.00152737,0.0621691,-0.0559886,53.8203,-0.00152737,0.00213886,-0.05595554376486689,0.002138857962563634,-0.00198369,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Willy Montero","sa3015869",701206
"Yiddi Cappe","MIA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222633,0.0421593,0.25455,0.165623,0.25577,0.326016,0.254281,0.581786,0.103383,4.51079,0.283118,,-0.00076463,0.0704389,-0.0477188,58.4349,-0.00076463,-0.00262224,-0.05002788355341181,-0.0026222390588372946,-0.00198387,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yiddi Cappe","sa3015515",691268
"Brady Day","PHI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210611,0.0671482,0.234177,0.286741,0.265832,0.299598,0.251812,0.56543,0.0889865,3.33201,0.266119,,-0.00179708,0.0684345,-0.0497232,56.4743,-0.00179708,0.000712953,-0.053384083206765354,0.0007129529840312898,-0.00198602,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brady Day","sa3025200",800953
"Juan Mateo","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.217481,0.053668,0.280138,0.191577,0.259224,0.308562,0.250453,0.567786,0.0910811,3.004,0.291716,,-0.00200068,0.0673309,-0.0508268,56.6827,-0.00200068,0.000657342,-0.05334063759073615,0.0006573420250788331,-0.00198727,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Juan Mateo","sa3024340",821379
"Jack Rogers","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.213139,0.0694607,0.341621,0.203327,0.272075,0.344431,0.270885,0.616506,0.131292,4.20716,0.310193,,-0.00201714,0.0839199,-0.0342378,66.2703,-0.00201714,-0.0106943,-0.041993842693045735,-0.010694287717342377,-0.00198776,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jack Rogers","sa3017017",679788
"Wes Kath","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.189555,0.064546,0.375596,0.17185,0.250476,0.307448,0.24769,0.557924,0.117893,2.6754,0.287315,,-0.00144942,0.0650871,-0.0530706,54.9107,-0.00144942,0.000712953,-0.054592479136772454,0.0007129529840312898,-0.00199012,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wes Kath","sa3017172",695770
"Kevin Bruggeman","LAA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200926,0.0942082,0.274329,0.343413,0.287924,0.313099,0.270586,0.601023,0.112172,5.28745,0.267921,,-0.000594907,0.083677,-0.0344807,69.7624,-0.000594907,-0.0178238,-0.03623344813240692,-0.01782381348311901,-0.00200831,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kevin Bruggeman","sa3023073",815755
"Zach Kokoska","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205134,0.0700494,0.318692,0.219803,0.274949,0.360021,0.279195,0.63497,0.154887,5.14434,0.274413,,0.00141468,0.0906662,-0.0274915,63.1895,0.00141468,-0.0106943,-0.04221332829911262,-0.010694287717342377,-0.00201022,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Zach Kokoska","sa3017165",694808
"Anthony Sherwin",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.177444,0.0968105,0.386718,0.250339,0.262971,0.276125,0.245371,0.539096,0.0986807,2.9754,0.284757,,-0.00228891,0.063205,-0.0549527,54.1463,-0.00228891,0.00213886,-0.0563328533899039,0.002138857962563634,-0.00202229,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Anthony Sherwin","sa3022575",815448
"Eric Rataczak","MIA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201635,0.0879792,0.320037,0.274903,0.278514,0.310055,0.263959,0.588569,0.108421,4.25063,0.287909,,-0.00093296,0.0782967,-0.039861,65.0648,-0.00093296,-0.0106943,-0.04233838809886947,-0.010694287717342377,-0.00202301,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eric Rataczak","sa3025336",827388
"Peyton Williams","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209782,0.0717037,0.302795,0.236806,0.270516,0.339093,0.268746,0.60961,0.129311,2.19235,0.280455,,-0.00137358,0.0821832,-0.0359745,70.2768,-0.00137358,-0.0178238,-0.03640585555694997,-0.01782381348311901,-0.00202594,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Peyton Williams","sa3020099",805268
"Jordan Nwogu","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.206169,0.0573382,0.306803,0.186889,0.264299,0.315626,0.257301,0.579925,0.109457,5.62691,0.284331,,0.000664646,0.0728908,-0.0452669,63.637,0.000664646,-0.0106943,-0.042433062684722245,-0.010694287717342377,-0.0020327,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jordan Nwogu","sa3014530",685087
"Luke Gold",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204475,0.0469209,0.292086,0.160641,0.258251,0.334608,0.260816,0.592859,0.130133,3.43828,0.267197,,-0.00113133,0.0757445,-0.0424132,63.9594,-0.00113133,-0.0106943,-0.043609437299892306,-0.010694287717342377,-0.00203352,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luke Gold","sa3019986",688780
"Abdias De La Cruz","ARI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.195454,0.0695489,0.304,0.228779,0.254165,0.28506,0.240911,0.539225,0.0896068,4.4495,0.276993,,-0.000699524,0.0595835,-0.0585743,49.6326,-0.000699524,0.0072165,-0.06039531179703772,0.007216504774987698,-0.00203796,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Abdias De La Cruz","sa3019401",703192
"Jeremy Rodriguez","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198978,0.0661933,0.265573,0.249247,0.253168,0.279267,0.23814,0.532435,0.0802887,4.78368,0.263093,,-0.000286257,0.0573342,-0.0608236,52.0201,-0.000286257,0.00393692,-0.05715239973505959,0.003936924040317535,-0.00204172,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jeremy Rodriguez","sa3021101",807007
"Rashawn Pinder","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194073,0.0560296,0.337255,0.166134,0.247048,0.300172,0.242386,0.54722,0.106099,5.02679,0.281217,,-0.00104433,0.0607809,-0.0573768,52.9196,-0.00104433,0.00213886,-0.05653403571341187,0.002138857962563634,-0.00204288,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rashawn Pinder","sa3023729",816344
"Mason Bolivar",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201227,0.0728238,0.305798,0.238144,0.266613,0.312047,0.257658,0.57866,0.11082,4.47754,0.277595,,-0.000391356,0.0731803,-0.0449774,63.2192,-0.000391356,-0.0106943,-0.0437418773653917,-0.010694287717342377,-0.00204707,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mason Bolivar","sa3021199",808165
"Arnaldo Lantigua","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211282,0.0508435,0.309054,0.164513,0.256012,0.360756,0.267892,0.616769,0.149474,2.98942,0.278094,,-0.0017069,0.08149,-0.0366678,64.22,-0.0017069,-0.0091814,-0.04411359515506774,-0.009181401692330837,-0.00204985,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Arnaldo Lantigua","sa3021084",806984
"Kelvin Diaz",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194358,0.0603363,0.343755,0.175521,0.248437,0.304937,0.244922,0.553374,0.110579,5.57309,0.28326,,0.00342558,0.0628402,-0.0553175,49.0654,0.00342558,0.00213886,-0.05660681030713022,0.002138857962563634,-0.00205032,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kelvin Diaz","sa3016122",692556
"Frederi Montero","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.195508,0.0835291,0.30034,0.278115,0.266112,0.282759,0.247704,0.54887,0.0872505,2.22545,0.273193,,-0.00190092,0.0650986,-0.0530591,56.0248,-0.00190092,0.000712953,-0.054020680603571236,0.0007129529840312898,-0.00205116,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Frederi Montero","sa3024125",821149
"Byron Chourio","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.19691,0.0769734,0.295495,0.26049,0.261221,0.280926,0.243754,0.542147,0.0840161,4.46759,0.274659,,-0.0014847,0.0618915,-0.0562662,51.6986,-0.0014847,0.00393692,-0.05841348005924374,0.003936924040317535,-0.0020512,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Byron Chourio","sa3018644",805102
"Kay-Lan Nicasia","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.169291,0.0959727,0.394725,0.243138,0.253973,0.28634,0.243944,0.540313,0.11705,5.04716,0.269027,,-0.000305337,0.0620461,-0.0561116,53.4493,-0.000305337,0.00213886,-0.05547756428131834,0.002138857962563634,-0.00205432,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kay-Lan Nicasia","sa3017629",702461
"Tucker Toman","TOR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201108,0.0570949,0.3163,0.180509,0.2554,0.295932,0.245386,0.551332,0.0948236,2.59004,0.286741,,-0.00130671,0.0632171,-0.0549406,54.185,-0.00130671,0.000712953,-0.05530509341042489,0.0007129529840312898,-0.00206303,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tucker Toman","sa3020132",702283
"Haydn McGeary","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201821,0.0922424,0.310421,0.297153,0.282292,0.315308,0.268123,0.5976,0.113487,2.68983,0.280148,,-0.00129555,0.0816774,-0.0364803,71.0505,-0.00129555,-0.0178238,-0.035606698133051395,-0.01782381348311901,-0.00206372,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Haydn McGeary","sa3020133",702333
"David Avitia",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.171226,0.0721277,0.382992,0.188327,0.243976,0.257766,0.228293,0.501742,0.0865404,3.41229,0.274426,,-0.00106309,0.049339,-0.0688187,43.7655,-0.00106309,0.014259,-0.06771258474327624,0.01425904966890812,-0.00206607,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"David Avitia","sa3020939",669347
"Luis Fragoza","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201839,0.0626471,0.307364,0.203821,0.270164,0.307221,0.258519,0.577385,0.105382,4.6169,0.281623,,0.00100472,0.0738798,-0.044278,61.8701,0.00100472,-0.0106943,-0.043935845606029034,-0.010694287717342377,-0.00206692,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luis Fragoza","sa3023955",821613
"Camden Janik","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212906,0.0824108,0.247586,0.332857,0.285429,0.304216,0.265112,0.589645,0.0913094,2.88624,0.277189,,-0.00170738,0.0792327,-0.038925,65.3121,-0.00170738,-0.0106943,-0.042819727095775306,-0.010694287717342377,-0.00207226,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Camden Janik","sa3034572",812518
"Anderson Machado",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196573,0.0663055,0.303671,0.218347,0.256617,0.295919,0.246543,0.552536,0.0993464,3.44321,0.271631,,-0.000537842,0.064156,-0.0540017,54.0705,-0.000537842,0.000712953,-0.05482241092249751,0.0007129529840312898,-0.00207341,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Anderson Machado","sa3015765",698999
"Cole Gabrielson","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.183294,0.0935535,0.337809,0.276942,0.276452,0.285359,0.256319,0.56181,0.102065,5.17985,0.272469,,0.000487731,0.0720933,-0.0460644,62.2406,0.000487731,-0.0106943,-0.044016170577378944,-0.010694287717342377,-0.00207514,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cole Gabrielson","sa3022811",702068
"Caleb Ketchup",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.191683,0.0885066,0.342265,0.258591,0.267102,0.300885,0.254741,0.567986,0.109201,6.18219,0.281877,,0.00445529,0.0708118,-0.0473459,58.8468,0.00445529,-0.0106943,-0.04404850583523512,-0.010694287717342377,-0.00207844,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Caleb Ketchup","sa3022436",810053
"Kyle Dernedde","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.189224,0.0618086,0.342329,0.180553,0.252597,0.287056,0.241967,0.539653,0.0978323,2.92784,0.278573,,-0.000805607,0.0604411,-0.0577166,52.4105,-0.000805607,0.00213886,-0.05689534009434283,0.002138857962563634,-0.00207984,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kyle Dernedde","sa3066528",686952
"Tyler Wilson","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20987,0.0787715,0.274414,0.287054,0.272281,0.309659,0.259316,0.58194,0.0997888,3.12545,0.277628,,-0.00200228,0.0745268,-0.0436309,64.3052,-0.00200228,-0.0106943,-0.04407273465767503,-0.010694287717342377,-0.00208092,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tyler Wilson","sa3025244",694834
"T.J. White","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205493,0.070622,0.303023,0.233058,0.264413,0.328248,0.261602,0.592661,0.122755,2.64853,0.275889,,-0.00125938,0.0763825,-0.0417752,64.8109,-0.00125938,-0.0106943,-0.04296577873174101,-0.010694287717342377,-0.0020872,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"T.J. White","sa3017697",695604
"Jorge Julio",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216015,0.0602251,0.273851,0.219919,0.266792,0.331657,0.263357,0.598448,0.115642,3.40918,0.281196,,-0.000795462,0.0778075,-0.0403502,64.3826,-0.000795462,-0.0106943,-0.04300944571150467,-0.010694287717342377,-0.00209167,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jorge Julio","sa3021252",808336
"Connor Burns","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.171524,0.0754768,0.411914,0.183234,0.237231,0.298132,0.237944,0.535363,0.126608,2.46238,0.270545,,-0.00124978,0.0571743,-0.0609834,43.7041,-0.00124978,0.014259,-0.06797210383228958,0.01425904966890812,-0.00209263,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Connor Burns","sa3022599",694829
"Yuli Gurriel","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220667,0.0780435,0.191437,0.407672,0.285282,0.304773,0.264409,0.590054,0.0841056,3.99716,0.266143,,0.00038308,0.0786617,-0.039496,70.4525,0.00038308,-0.0191071,-0.03463685419410467,-0.01910712756216526,-0.00209579,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yuli Gurriel","19198",493329
"Antonio Anderson","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200444,0.0753115,0.31667,0.237823,0.265136,0.300957,0.252912,0.566093,0.100513,2.08316,0.285323,,-0.00209119,0.0693276,-0.0488301,54.5696,-0.00209119,0.000712953,-0.05563620734028518,0.0007129529840312898,-0.00209691,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Antonio Anderson","sa3023167",702995
"Estuar Suero","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.186452,0.0844586,0.373208,0.226304,0.256106,0.29444,0.246205,0.550547,0.107989,4.85644,0.2909,,-0.00126793,0.063882,-0.0542757,52.3602,-0.00126793,0.00393692,-0.05773100885562599,0.003936924040317535,-0.00210092,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Estuar Suero","sa3018481",800209
"Yerald Nin","ARI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201259,0.062781,0.291082,0.215682,0.253429,0.280323,0.238158,0.533752,0.0790645,6.19211,0.281338,,0.00029336,0.0573486,-0.0608091,47.747,0.00029336,0.00784248,-0.06163731118431315,0.007842478342354298,-0.00210099,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yerald Nin","sa3018479",800206
"Benny Montgomery","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21528,0.067149,0.32825,0.204567,0.272961,0.320019,0.262903,0.59298,0.104739,4.14717,0.312625,,-0.000883913,0.0774388,-0.0407189,52.0291,-0.000883913,0.00393692,-0.0577394092688337,0.003936924040317535,-0.00210178,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Benny Montgomery","sa3017169",695603
"Tyler Hardman","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.193131,0.070026,0.368051,0.190262,0.251883,0.356293,0.26518,0.608176,0.163163,4.53444,0.269661,,0.000128893,0.0792874,-0.0388703,68.3444,0.000128893,-0.0178238,-0.03718091770133469,-0.01782381348311901,-0.00210524,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tyler Hardman","sa3016955",676205
"Marcus Brown","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.208471,0.0470762,0.229815,0.204844,0.256398,0.298249,0.246122,0.554647,0.0897774,3.72079,0.261791,,-0.00181271,0.0638144,-0.0543433,54.2067,-0.00181271,0.00213886,-0.05608724837657064,0.002138857962563634,-0.0021167,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Marcus Brown","sa3022676",694939
"Stephen Hrustich","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201744,0.0757099,0.275114,0.275195,0.277067,0.302693,0.260875,0.579759,0.100949,3.25752,0.26898,,-0.00199418,0.0757927,-0.042365,64.0003,-0.00199418,-0.0106943,-0.044424014864489436,-0.010694287717342377,-0.00211686,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Stephen Hrustich","sa3067530",812442
"Luis Mieses",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.219346,0.0363313,0.23995,0.151412,0.249013,0.346209,0.257896,0.595222,0.126864,2.4713,0.266797,,-0.00153474,0.0733735,-0.0447842,63.6039,-0.00153474,-0.0106943,-0.044431817485019565,-0.010694287717342377,-0.00211766,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luis Mieses","sa3003274",672635
"Rodolfo Nolasco",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.187888,0.0868779,0.365612,0.237623,0.263849,0.312838,0.257491,0.576686,0.124949,3.05255,0.280356,,-0.00103727,0.0730448,-0.0451129,64.368,-0.00103727,-0.0106943,-0.04326854716055095,-0.010694287717342377,-0.00211818,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rodolfo Nolasco","sa3008907",683616
"Jesus Superlano","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202655,0.055438,0.328283,0.168873,0.253234,0.299192,0.245093,0.552426,0.0965374,3.80433,0.29244,,0.000186875,0.062979,-0.0551787,53.0747,0.000186875,0.000712953,-0.05527465502382256,0.0007129529840312898,-0.00211968,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jesus Superlano","sa3021128",807978
"Cesar Lugo","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200439,0.0770779,0.304502,0.253128,0.269889,0.30455,0.257018,0.574439,0.104112,5.2671,0.279214,,0.0000326436,0.0726609,-0.0454968,63.443,0.0000326436,-0.0106943,-0.04329500832318445,-0.010694287717342377,-0.00212089,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cesar Lugo","sa3024319",821113
"Ricardo Gonzalez","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.195508,0.0723153,0.268041,0.269792,0.256391,0.270453,0.237471,0.526844,0.0749448,3.32307,0.261572,,-0.000939408,0.0567905,-0.0613672,47.2463,-0.000939408,0.00784248,-0.06311573961284012,0.007842478342354298,-0.00213272,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ricardo Gonzalez","sa3018529",800357
"Kyle Hess",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.199337,0.0806308,0.308371,0.261473,0.274323,0.310411,0.261679,0.584734,0.111074,4.45604,0.281375,,-0.00222333,0.0764456,-0.0417121,64.0471,-0.00222333,-0.0106943,-0.04459806624799967,-0.010694287717342377,-0.00213467,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kyle Hess","sa3023651",680740
"Tanner Thach","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22951,0.0746481,0.26187,0.285058,0.296676,0.358751,0.289352,0.655427,0.12924,3.60556,0.294517,,-0.000941125,0.098913,-0.0192447,70.1476,-0.000941125,-0.0178238,-0.036322345258668065,-0.01782381348311901,-0.00213694,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tanner Thach","sa3043649",805880
"Drew Brutcher","HOU",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.206462,0.0811443,0.300174,0.270324,0.272951,0.305793,0.258501,0.578744,0.0993309,2.99344,0.288953,,-0.00124923,0.0738646,-0.0442931,63.1905,-0.00124923,-0.0106943,-0.04463351657614112,-0.010694287717342377,-0.0021383,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Drew Brutcher","sa3067038",695046
"Nick Montgomery","ATL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.181509,0.0717653,0.376787,0.190467,0.243945,0.282035,0.235344,0.52598,0.100526,3.07246,0.28105,,-0.00106073,0.0550639,-0.0630938,46.3326,-0.00106073,0.0104961,-0.06466771534178406,0.010496087372303009,-0.00213954,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nick Montgomery","sa3066457",807277
